,target_lat,target_lon,YMDH,orbit,target_id,target_name
0,  38.497,-115.690,2019-10-10T19,02474,cal001,railroadValley
1,  30.040,   5.590,2021-08-08T10,12813,cal002,calibration_Algeria4
2,  21.570,   7.960,2021-08-10T08,12843,cal003,calibration_Niger3
3,  27.120,  26.100,2021-08-08T08,12812,cal004,calibration_Egypt1
4,  18.880,  46.760,2021-08-09T06,12826,cal005,calibration_Arabia5
5,  23.800,  -0.400,2021-08-08T10,12813,cal006,calibration_Algeria1
6,  19.400,  -9.300,2021-08-16T16,12941,cal007,calibration_Mauritania1
7,  28.550,  23.390,2021-05-24T14,11639,cal008,calibration_Libya4
8,  26.090,  -1.380,2021-08-16T06,12935,cal009,calibration_Algeria2
9,  19.670,   9.810,2021-08-11T07,12858,cal010,calibration_Niger1
10,  20.850,  -8.780,2021-09-02T09,13200,cal011,calibration_Mauritania2
11,  40.630,  22.970,2019-10-09T10,02453,coccon100,val_Thessaloniki_Greece
12, -23.560,  15.040,2019-09-24T12,02222,coccon101,val_Gobabeb_Namibia
13, -22.590,  27.120,2019-09-13T07,02048,coccon102,val_Biust_Botswana
14,   0.503,  33.209,2019-09-24T12,02222,coccon103,val_Jinja_Uganda
15,  -8.774, -63.870,2021-04-01T15,10819,coccon104,validation_portovelho
16,  30.500,   2.990,2019-10-12T09,02499,desert0000,Flat_Desert_Test_0000
17,  28.400,  24.300,2019-10-12T08,02498,desert0001,Flat_Desert_Test_0001
18, -23.990, 139.850,2019-10-06T23,02415,desert0002,Flat_Desert_Test_0002
19,  30.840,  10.000,2019-10-13T08,02514,desert0003,0003
20,  26.130,  30.860,2019-10-06T09,02406,desert0004,Flat_Desert_Test_0004
21, -21.900, 121.450,2019-09-22T06,02187,desert0005,Flat_Desert_Test_0005
22, -19.310, 125.750,2019-10-08T00,02431,desert0007,Flat_Desert_Test_0007
23,  31.360,  -1.000,2019-10-11T10,02484,desert0008,0008
24,  28.220,  18.840,2019-10-11T08,02483,desert0009,0009
25, -22.110, 122.720,2020-01-13T00,03934,desert0013,Flat_Desert_Test_0013
26, -33.465, -66.460,2019-09-20T18,02164,ecostress_ar_slu,ecostress_ar_slu
27, -28.240, -56.189,2019-09-14T12,02067,ecostress_ar_vir,ecostress_ar_vir
28, -22.283, 133.249,2019-09-14T23,02074,ecostress_au_asm,ecostress_au_asm
29, -33.615, 150.724,2020-11-05T01,08534,ecostress_au_cum,ecostress_au_cum
30, -14.159, 131.388,2020-01-04T02,03796,ecostress_au_das,ecostress_au_das
31, -15.259, 132.371,2019-09-23T05,02202,ecostress_au_dry,ecostress_au_dry
32, -12.495, 131.150,2020-08-22T07,07376,ecostress_au_how,ecostress_au_how
33, -13.179, 130.794,2019-12-23T07,03613,ecostress_au_lit,ecostress_au_lit
34, -17.151, 133.350,2019-10-08T23,02446,ecostress_au_stp,ecostress_au_stp
35, -35.657, 148.152,2019-09-14T23,02074,ecostress_au_tum,ecostress_au_tum
36, -37.422, 144.094,2020-02-26T06,04619,ecostress_au_wom,ecostress_au_wom
37, -34.989, 146.291,2019-10-05T22,02399,ecostress_au_ync,ecostress_au_ync
38,  51.530,  -1.482,2020-08-17T10,07301,ecostress_bdog,ecostress_bdog
39,  50.305,   5.998,2020-02-17T11,04483,ecostress_be_lon,ecostress_be_lon
40,  50.552,   4.746,2020-06-12T14,06281,ecostress_be_vie,ecostress_be_vie
41, -13.287, -56.088,2019-10-08T12,02439,ecostress_br_cmt,ecostress_br_cmt
42, -16.617, -56.767,2019-09-23T18,02210,ecostress_br_no,ecostress_br_no
43,  46.815,   9.856,2020-06-13T10,06294,ecostress_ch_dav,ecostress_ch_dav
44,  47.116,   8.538,2020-04-03T14,05197,ecostress_ch_fru,ecostress_ch_fru
45,  47.478,   8.364,2020-06-11T14,06266,ecostress_ch_lae,ecostress_ch_lae
46,  10.419, -85.473,2020-02-18T21,04505,ecostress_cr_fsc,ecostress_cr_fsc
47,  10.842, -85.616,2019-10-08T15,02441,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
48,  10.969, -85.521,2021-11-19T21,14415,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
49,  10.707, -85.516,2022-04-22T19,16799,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
50,  10.969, -85.521,2022-07-20T21,18179,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
51,  10.707, -85.516,2022-10-18T20,19573,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
52,  10.969, -85.521,2022-11-19T21,20069,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
53,  10.707, -85.516,2022-12-26T17,20640,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
54,  10.969, -85.521,2023-01-19T21,21014,ecostress_cr_srnp_emss,ecostress_cr_srnp_emss
55,  49.502,  18.537,2020-06-01T14,06111,ecostress_cz_bk1,ecostress_cz_bk1
56,  50.866,   6.447,2020-04-22T08,05488,ecostress_de_rus,ecostress_de_rus
57,  50.962,  13.565,2020-04-05T14,05228,ecostress_de_tha,ecostress_de_tha
58,  48.476,   2.780,2020-06-11T11,06264,ecostress_fr_fon,ecostress_fr_fon
59,  31.345,  35.052,2020-04-04T10,05210,ecostress_il_yat,ecostress_il_yat
60,  41.704,  12.357,2020-02-10T10,04374,ecostress_it_cp2,ecostress_it_cp2
61,  41.814,  12.467,2021-12-18T12,14858,ecostress_it_cp2,ecostress_it_cp2
62,  45.844,   7.578,2020-02-12T10,04405,ecostress_it_tor,ecostress_it_tor
63,  -3.426,  38.141,2019-10-07T07,02420,ecostress_ke_mak,ecostress_ke_mak
64,  37.748, 127.162,2020-04-14T07,05363,ecostress_kr_gck,ecostress_kr_gck
65,  13.648,   2.634,2019-08-08T10,01492,ecostress_ne_waf,ecostress_ne_waf
66, -43.593, 171.928,2020-05-24T00,05978,ecostress_nz_bfm,ecostress_nz_bfm
67, -37.388, 175.554,2019-09-22T01,02184,ecostress_nz_kop,ecostress_nz_kop
68, -43.262, 172.211,2019-09-16T21,02104,ecostress_nz_oxf,ecostress_nz_oxf
69, -37.460, 175.220,2019-09-18T03,02123,ecostress_nz_sco,ecostress_nz_sco
70,  51.207,  -2.828,2019-10-12T12,02501,ecostress_sleg,ecostress_sleg
71,  34.608, -81.722,2020-06-27T16,06515,ecostress_ssh_czo_cal,ecostress_ssh_czo_cal
72,  40.666, -77.904,2020-04-02T19,05185,ecostress_ssh_czo_shale,ecostress_ssh_czo_shale
73,  36.606, -97.489,2020-12-26T17,09334,ecostress_us_arm,ecostress_us_arm
74,  44.065, -71.288,2019-10-08T17,02442,ecostress_us_bar,ecostress_us_bar
75,  38.102,-121.504,2020-04-04T21,05217,ecostress_us_bi1,ecostress_us_bi1
76,  43.471,-119.691,2019-10-08T20,02444,ecostress_us_bsg,ecostress_us_bsg
77,  39.838, -74.379,2021-05-29T20,11720,ecostress_us_ced,ecostress_us_ced
78,  46.781,-117.082,2020-02-16T21,04474,ecostress_us_cf1,ecostress_us_cf1
79,  44.103, -89.538,2020-02-12T16,04409,ecostress_us_cs1,ecostress_us_cs1
80,  37.109,-119.731,2019-10-06T20,02413,ecostress_us_cz1,ecostress_us_cz1
81,  37.031,-119.256,2020-03-31T22,05156,ecostress_us_cz2,ecostress_us_cz2
82,  46.409,-119.275,2020-04-11T23,05327,ecostress_us_hn1,ecostress_us_hn1
83,  46.689,-119.464,2020-06-14T18,06315,ecostress_us_hn2,ecostress_us_hn2
84,  39.056, -95.191,2019-08-07T18,01482,ecostress_us_kfs,ecostress_us_kfs
85,  39.082, -96.560,2019-08-06T19,01467,ecostress_us_kon,ecostress_us_kon
86,  46.083, -89.979,2020-06-09T22,06240,ecostress_us_los,ecostress_us_los
87,  44.452,-121.557,2019-10-15T18,02551,ecostress_us_me2,ecostress_us_me2
88,  43.077, -89.403,2020-02-09T17,04363,ecostress_us_men,ecostress_us_men
89,  39.323, -86.413,2020-03-28T21,05109,ecostress_us_mms,ecostress_us_mms
90,  44.646,-123.551,2020-04-26T18,05556,ecostress_us_mrf,ecostress_us_mrf
91,  44.678, -93.072,2020-06-12T21,06286,ecostress_us_ro4,ecostress_us_ro4
92,  38.558,-121.863,2021-02-07T19,10001,ecostress_us_rr,ecostress_us_rr
93,  33.610,-116.450,2020-01-30T21,04211,ecostress_us_scc,ecostress_us_scc
94,  33.734,-117.696,2020-10-11T17,08157,ecostress_us_scs,ecostress_us_scs
95,  34.335,-106.744,2020-02-12T16,04409,ecostress_us_ses,ecostress_us_ses
96,  39.914, -74.596,2020-12-14T13,09146,ecostress_us_slt,ecostress_us_slt
97,  36.235,-119.925,2021-08-10T17,12849,ecostress_us_sp,ecostress_us_sp
98,  46.242, -89.348,2020-05-02T13,05646,ecostress_us_syv,ecostress_us_syv
99,  31.480, -96.883,2021-03-06T14,10416,ecostress_us_tx2,ecostress_us_tx2
100,  27.667, -98.209,2020-02-18T21,04505,ecostress_us_tx6,ecostress_us_tx6
101,  28.781, -95.614,2019-11-30T20,03265,ecostress_us_tx9,ecostress_us_tx9
102,  38.413,-120.951,2020-08-19T21,07339,ecostress_us_var,ecostress_us_var
103,  35.888,-106.532,2019-08-06T19,01467,ecostress_us_vcm,ecostress_us_vcm
104,  34.425,-105.862,2020-02-26T18,04627,ecostress_us_wjs,ecostress_us_wjs
105,  31.737,-109.942,2020-08-14T15,07258,ecostress_us_wkg,ecostress_us_wkg
106,  44.137,-123.182,2020-02-10T19,04380,ecostress_us_wpp,ecostress_us_wpp
107,  45.109,-122.666,2020-02-15T22,04459,ecostress_us_wwt,ecostress_us_wwt
108,  37.568, 126.978,2020-06-04T04,06151,fossil0001,fossil_Seoul_South_Korea
109,  23.117, 113.250,2019-10-12T01,02494,fossil0002,fossil_Guangzhou_China
110,  23.231, 113.147,2021-10-29T03,14078,fossil0002,fossil_Guangzhou_China
111,  23.127, 113.240,2021-11-23T08,14468,fossil0002,fossil_Guangzhou_China
112,  23.231, 113.147,2021-12-31T02,15053,fossil0002,fossil_Guangzhou_China
113,  23.127, 113.240,2022-01-21T08,15382,fossil0002,fossil_Guangzhou_China
114,  23.231, 113.147,2022-02-15T08,15769,fossil0002,fossil_Guangzhou_China
115,  23.127, 113.240,2022-04-08T02,16571,fossil0002,fossil_Guangzhou_China
116,  23.231, 113.147,2022-04-14T08,16668,fossil0002,fossil_Guangzhou_China
117,  23.127, 113.240,2022-05-20T09,17226,fossil0002,fossil_Guangzhou_China
118,  23.231, 113.147,2022-06-14T08,17613,fossil0002,fossil_Guangzhou_China
119,  23.127, 113.240,2022-06-15T23,17638,fossil0002,fossil_Guangzhou_China
120,  23.231, 113.147,2022-06-18T07,17674,fossil0002,fossil_Guangzhou_China
121,  23.127, 113.240,2022-07-20T09,18171,fossil0002,fossil_Guangzhou_China
122,  23.231, 113.147,2022-08-14T08,18558,fossil0002,fossil_Guangzhou_China
123,  23.127, 113.240,2022-09-19T09,19116,fossil0002,fossil_Guangzhou_China
124,  40.715, -74.007,2020-06-14T20,06316,fossil0003,fossil_New_York_USA
125,  40.804, -74.163,2021-12-15T19,14816,fossil0003,fossil_New_York_USA
126,  22.365, 114.134,2019-11-30T06,03256,fossil0004,fossil_Hong_Kong_China
127,  22.625, 114.044,2021-10-25T04,14017,fossil0004,fossil_Hong_Kong_China
128,  22.497, 114.131,2022-01-29T05,15504,fossil0004,fossil_Hong_Kong_China
129,  22.625, 114.044,2022-03-03T01,16013,fossil0004,fossil_Hong_Kong_China
130,  22.497, 114.131,2022-03-24T07,16342,fossil0004,fossil_Hong_Kong_China
131,  34.053,-118.245,2020-02-24T19,04597,fossil0005,fossil_Los_Angeles_USA
132,  31.222, 121.458,2020-02-20T06,04526,fossil0006,fossil_Shanghai_China
133,  31.252, 121.358,2021-12-18T06,14854,fossil0006,fossil_Shanghai_China
134,  31.060, 121.276,2022-01-25T07,15443,fossil0006,fossil_Shanghai_China
135,  31.252, 121.358,2022-02-14T07,15753,fossil0006,fossil_Shanghai_China
136,  31.060, 121.276,2022-04-08T02,16571,fossil0006,fossil_Shanghai_China
137,  31.252, 121.358,2022-04-24T04,16820,fossil0006,fossil_Shanghai_China
138,  31.060, 121.276,2022-05-24T07,17287,fossil0006,fossil_Shanghai_China
139,  31.252, 121.358,2022-06-13T08,17597,fossil0006,fossil_Shanghai_China
140,  31.060, 121.276,2022-06-15T23,17638,fossil0006,fossil_Shanghai_China
141,  31.252, 121.358,2022-06-17T06,17658,fossil0006,fossil_Shanghai_China
142,  31.060, 121.276,2022-07-20T09,18171,fossil0006,fossil_Shanghai_China
143,  31.252, 121.358,2022-08-13T07,18542,fossil0006,fossil_Shanghai_China
144,  31.060, 121.276,2022-08-15T22,18583,fossil0006,fossil_Shanghai_China
145,  31.252, 121.358,2022-09-01T00,18832,fossil0006,fossil_Shanghai_China
146,  31.060, 121.276,2022-09-30T05,19284,fossil0006,fossil_Shanghai_China
147,  31.252, 121.358,2022-10-24T03,19655,fossil0006,fossil_Shanghai_China
148,  31.060, 121.276,2022-12-08T01,20351,fossil0006,fossil_Shanghai_China
149,  31.252, 121.358,2023-01-01T00,20722,fossil0006,fossil_Shanghai_China
150,  31.060, 121.276,2023-01-23T07,21067,fossil0006,fossil_Shanghai_China
151,   1.465, 103.757,2019-09-24T08,02219,fossil0007,fossil_Singapore_Singapore
152,   1.601, 103.661,2021-12-19T08,14871,fossil0007,fossil_Singapore_Singapore
153,   1.579, 103.837,2022-01-18T09,15336,fossil0007,fossil_Singapore_Singapore
154,   1.601, 103.661,2022-03-06T02,16060,fossil0007,fossil_Singapore_Singapore
155,   1.579, 103.837,2022-03-21T08,16296,fossil0007,fossil_Singapore_Singapore
156,   1.601, 103.661,2022-04-21T08,16776,fossil0007,fossil_Singapore_Singapore
157,   1.579, 103.837,2022-05-21T08,17241,fossil0007,fossil_Singapore_Singapore
158,   1.601, 103.661,2022-06-29T04,17843,fossil0007,fossil_Singapore_Singapore
159,   1.579, 103.837,2022-07-25T06,18247,fossil0007,fossil_Singapore_Singapore
160,   1.601, 103.661,2022-08-29T04,18788,fossil0007,fossil_Singapore_Singapore
161,   1.579, 103.837,2022-09-16T09,19070,fossil0007,fossil_Singapore_Singapore
162,   1.601, 103.661,2022-10-17T09,19550,fossil0007,fossil_Singapore_Singapore
163,   1.579, 103.837,2022-11-20T08,20076,fossil0007,fossil_Singapore_Singapore
164,   1.601, 103.661,2022-12-21T07,20556,fossil0007,fossil_Singapore_Singapore
165,   1.579, 103.837,2023-01-20T08,21021,fossil0007,fossil_Singapore_Singapore
166,  41.884, -87.632,2019-10-10T17,02473,fossil0008,fossil_Chicago_USA
167,  35.689, 139.692,2020-06-17T22,06364,fossil0009,fossil_Tokyo_Japan
168,  24.682,  46.687,2020-05-24T13,05986,fossil0010,fossil_Riyadh_Saudi_Arabia
169,  25.270,  55.309,2019-10-10T06,02466,fossil0011,fossil_Dubai_UAE
170,  25.006,  55.557,2021-10-23T09,13989,fossil0011,fossil_Dubai_UAE
171,  25.130,  55.449,2021-11-29T09,14562,fossil0011,fossil_Dubai_UAE
172,  25.006,  55.557,2021-12-18T11,14857,fossil0011,fossil_Dubai_UAE
173,  25.130,  55.449,2022-02-11T04,15705,fossil0011,fossil_Dubai_UAE
174,  25.006,  55.557,2022-03-05T04,16046,fossil0011,fossil_Dubai_UAE
175,  25.130,  55.449,2022-04-02T08,16482,fossil0011,fossil_Dubai_UAE
176,  25.006,  55.557,2022-04-20T10,16762,fossil0011,fossil_Dubai_UAE
177,  25.130,  55.449,2022-05-22T12,17259,fossil0011,fossil_Dubai_UAE
178,  25.006,  55.557,2022-07-02T05,17890,fossil0011,fossil_Dubai_UAE
179,  25.130,  55.449,2022-07-26T10,18265,fossil0011,fossil_Dubai_UAE
180,  25.006,  55.557,2022-08-24T08,18713,fossil0011,fossil_Dubai_UAE
181,  25.130,  55.449,2022-09-28T09,19256,fossil0011,fossil_Dubai_UAE
182,  25.006,  55.557,2022-10-16T11,19536,fossil0011,fossil_Dubai_UAE
183,  25.130,  55.449,2022-12-02T08,20262,fossil0011,fossil_Dubai_UAE
184,  25.006,  55.557,2022-12-20T09,20542,fossil0011,fossil_Dubai_UAE
185,  25.130,  55.449,2023-01-21T11,21039,fossil0011,fossil_Dubai_UAE
186,  31.569, 120.289,2020-05-27T07,06029,fossil0012,fossil_Wuxi_China
187, -26.205,  28.040,2019-09-19T13,02145,fossil0013,fossil_Johannesburg_South_Africa
188,  35.694,  51.422,2019-10-11T07,02482,fossil0014,fossil_Tehran_Iran
189,  51.506,  -0.127,2019-10-15T12,02547,fossil0015,fossil_London_UK
190,  30.459,  31.179,2019-10-09T08,02452,fossil0016,fossil_Benha_Egypt
191,  39.907, 116.397,2019-10-09T04,02449,fossil0017,fossil_Beijing_China
192,  -6.172, 106.826,2019-10-07T02,02417,fossil0018,fossil_Jakarta_Indonesia
193,  -6.325, 106.936,2021-10-24T07,14003,fossil0018,fossil_Jakarta_Indonesia
194,  -6.322, 106.719,2021-11-18T08,14391,fossil0018,fossil_Jakarta_Indonesia
195,  -6.325, 106.936,2022-01-07T01,15161,fossil0018,fossil_Jakarta_Indonesia
196,  -6.322, 106.719,2022-02-04T02,15595,fossil0018,fossil_Jakarta_Indonesia
197,  -6.325, 106.936,2022-02-18T08,15816,fossil0018,fossil_Jakarta_Indonesia
198,  -6.322, 106.719,2022-03-26T06,16372,fossil0018,fossil_Jakarta_Indonesia
199,  -6.325, 106.936,2022-05-10T01,17066,fossil0018,fossil_Jakarta_Indonesia
200,  -6.322, 106.719,2022-06-07T01,17500,fossil0018,fossil_Jakarta_Indonesia
201,  -6.325, 106.936,2022-06-29T05,17843,fossil0018,fossil_Jakarta_Indonesia
202,  -6.322, 106.719,2022-07-19T08,18155,fossil0018,fossil_Jakarta_Indonesia
203,  -6.325, 106.936,2022-08-17T09,18605,fossil0018,fossil_Jakarta_Indonesia
204,  -6.322, 106.719,2022-09-25T05,19207,fossil0018,fossil_Jakarta_Indonesia
205,  -6.325, 106.936,2022-12-21T07,20556,fossil0018,fossil_Jakarta_Indonesia
206,  -6.322, 106.719,2023-01-29T03,21158,fossil0018,fossil_Jakarta_Indonesia
207,  29.094,  48.076,2019-10-08T08,02436,fossil0019,fossil_Al-Ahmadi_Kuwait
208,  29.177,  47.879,2021-11-04T04,14172,fossil0019,fossil_Al-Ahmadi_Kuwait
209,  28.922,  47.895,2021-11-27T11,14532,fossil0019,fossil_Al-Ahmadi_Kuwait
210,  29.177,  47.879,2022-02-25T07,15924,fossil0019,fossil_Al-Ahmadi_Kuwait
211,  28.922,  47.895,2022-04-04T08,16513,fossil0019,fossil_Al-Ahmadi_Kuwait
212,  29.177,  47.879,2022-04-12T13,16640,fossil0019,fossil_Al-Ahmadi_Kuwait
213,  28.922,  47.895,2022-06-12T05,17580,fossil0019,fossil_Al-Ahmadi_Kuwait
214,  25.775, -80.198,2019-10-07T16,02426,fossil0020,fossil_Miami_USA
215,  25.775, -80.468,2021-11-30T18,14583,fossil0020,fossil_Miami_USA
216,  26.040, -80.453,2021-12-15T21,14817,fossil0020,fossil_Miami_USA
217,  25.775, -80.468,2022-03-26T20,16381,fossil0020,fossil_Miami_USA
218,  26.040, -80.453,2022-04-21T18,16783,fossil0020,fossil_Miami_USA
219,  25.775, -80.468,2022-06-07T15,17509,fossil0020,fossil_Miami_USA
220,  26.040, -80.453,2022-06-10T22,17560,fossil0020,fossil_Miami_USA
221,  25.775, -80.468,2022-06-11T13,17570,fossil0020,fossil_Miami_USA
222,  26.040, -80.453,2022-07-03T14,17911,fossil0020,fossil_Miami_USA
223,  25.775, -80.468,2022-07-19T22,18164,fossil0020,fossil_Miami_USA
224,  26.040, -80.453,2022-08-10T22,18505,fossil0020,fossil_Miami_USA
225,  25.775, -80.468,2022-08-11T13,18515,fossil0020,fossil_Miami_USA
226,  26.040, -80.453,2022-08-29T15,18795,fossil0020,fossil_Miami_USA
227,  25.775, -80.468,2022-09-25T19,19216,fossil0020,fossil_Miami_USA
228,  26.040, -80.453,2022-10-17T20,19557,fossil0020,fossil_Miami_USA
229,  25.775, -80.468,2022-11-29T18,20222,fossil0020,fossil_Miami_USA
230,  26.040, -80.453,2022-12-25T16,20624,fossil0020,fossil_Miami_USA
231,  25.775, -80.468,2023-01-29T18,21167,fossil0020,fossil_Miami_USA
232,  13.599, 100.597,2019-11-29T07,03241,fossil0021,fossil_Samut_Prakan_Thailand
233,  13.773, 100.465,2021-10-25T06,14018,fossil0021,fossil_Samut_Prakan_Thailand
234,  13.776, 100.732,2022-01-20T09,15367,fossil0021,fossil_Samut_Prakan_Thailand
235,  13.773, 100.465,2022-03-03T03,16014,fossil0021,fossil_Samut_Prakan_Thailand
236,  13.776, 100.732,2022-03-19T10,16266,fossil0021,fossil_Samut_Prakan_Thailand
237,  13.773, 100.465,2022-04-18T08,16730,fossil0021,fossil_Samut_Prakan_Thailand
238,  13.776, 100.732,2022-05-19T10,17211,fossil0021,fossil_Samut_Prakan_Thailand
239,  13.773, 100.465,2022-07-04T02,17919,fossil0021,fossil_Samut_Prakan_Thailand
240,  13.776, 100.732,2022-07-27T06,18278,fossil0021,fossil_Samut_Prakan_Thailand
241,  13.773, 100.465,2022-08-22T07,18681,fossil0021,fossil_Samut_Prakan_Thailand
242,  13.776, 100.732,2022-09-18T09,19101,fossil0021,fossil_Samut_Prakan_Thailand
243,  13.773, 100.465,2022-10-18T08,19565,fossil0021,fossil_Samut_Prakan_Thailand
244,  13.776, 100.732,2022-11-22T08,20107,fossil0021,fossil_Samut_Prakan_Thailand
245,  13.773, 100.465,2022-12-22T06,20571,fossil0021,fossil_Samut_Prakan_Thailand
246,  13.776, 100.732,2023-01-18T09,20991,fossil0021,fossil_Samut_Prakan_Thailand
247,  48.857,   2.341,2020-02-19T11,04514,fossil0022,fossil_Paris_France
248,  32.778, -96.795,2020-02-10T16,04378,fossil0023,fossil_Dallas_USA
249,  39.142, 117.177,2019-10-06T05,02403,fossil0024,fossil_Tianjin_China
250,  41.014,  28.950,2019-10-10T09,02468,fossil0025,fossil_Istanbul_Turkey
251,  41.073,  29.055,2022-02-11T07,15707,fossil0025,fossil_Istanbul_Turkey
252,  42.332, -83.048,2019-10-07T18,02427,fossil0026,fossil_Detroit_USA
253,  39.952, -75.162,2020-02-08T16,04347,fossil0027,fossil_Philadelphia_USA
254,  37.339,-121.885,2019-08-07T20,01483,fossil0028,fossil_San_Jose_USA
255,  28.631,  77.217,2019-10-09T05,02450,fossil0029,fossil_New_Delhi_India
256,  50.942,   6.955,2019-10-13T12,02516,fossil0030,fossil_Cologne_Germany
257,  29.761, -95.370,2020-04-26T18,05556,fossil0031,fossil_Houston_USA
258,  21.482,  39.183,2019-10-08T08,02436,fossil0032,fossil_Jeddah_Saudi_Arabia
259,  21.415,  39.340,2021-10-24T10,14005,fossil0032,fossil_Jeddah_Saudi_Arabia
260,  21.642,  39.322,2021-11-23T12,14471,fossil0032,fossil_Jeddah_Saudi_Arabia
261,  21.415,  39.340,2022-02-22T10,15879,fossil0032,fossil_Jeddah_Saudi_Arabia
262,  21.642,  39.322,2022-03-23T13,16330,fossil0032,fossil_Jeddah_Saudi_Arabia
263,  21.415,  39.340,2022-04-17T12,16717,fossil0032,fossil_Jeddah_Saudi_Arabia
264,  21.642,  39.322,2022-06-04T08,17458,fossil0032,fossil_Jeddah_Saudi_Arabia
265,  21.415,  39.340,2022-06-17T12,17662,fossil0032,fossil_Jeddah_Saudi_Arabia
266,  21.642,  39.322,2022-07-20T14,18174,fossil0032,fossil_Jeddah_Saudi_Arabia
267,  21.415,  39.340,2022-08-21T10,18668,fossil0032,fossil_Jeddah_Saudi_Arabia
268,  21.642,  39.322,2022-09-26T11,19226,fossil0032,fossil_Jeddah_Saudi_Arabia
269,  21.415,  39.340,2022-10-17T12,19552,fossil0032,fossil_Jeddah_Saudi_Arabia
270,  21.642,  39.322,2022-11-30T09,20232,fossil0032,fossil_Jeddah_Saudi_Arabia
271,  21.415,  39.340,2022-12-25T09,20619,fossil0032,fossil_Jeddah_Saudi_Arabia
272,  21.642,  39.322,2023-01-30T09,21177,fossil0032,fossil_Jeddah_Saudi_Arabia
273,  38.890, -77.032,2020-05-28T20,06053,fossil0033,fossil_Washington_DC_USA
274,  34.694, 135.502,2019-10-06T03,02402,fossil0034,fossil_Osaka_Japan
275, -34.609, -58.373,2019-09-18T18,02133,fossil0035,fossil_Buenos_Aires_Argentina
276, -34.758, -58.523,2021-11-09T13,14255,fossil0035,fossil_Buenos_Aires_Argentina
277, -34.861, -58.699,2021-11-14T19,14336,fossil0035,fossil_Buenos_Aires_Argentina
278, -34.758, -58.523,2021-12-22T20,14925,fossil0035,fossil_Buenos_Aires_Argentina
279, -34.861, -58.699,2022-01-16T18,15311,fossil0035,fossil_Buenos_Aires_Argentina
280, -34.758, -58.523,2022-02-22T19,15885,fossil0035,fossil_Buenos_Aires_Argentina
281, -34.861, -58.699,2022-03-11T20,16149,fossil0035,fossil_Buenos_Aires_Argentina
282, -34.758, -58.523,2022-05-02T16,16952,fossil0035,fossil_Buenos_Aires_Argentina
283, -34.861, -58.699,2022-05-15T19,17155,fossil0035,fossil_Buenos_Aires_Argentina
284, -34.758, -58.523,2022-07-06T15,17958,fossil0035,fossil_Buenos_Aires_Argentina
285, -34.861, -58.699,2022-07-15T19,18100,fossil0035,fossil_Buenos_Aires_Argentina
286, -34.758, -58.523,2022-08-24T19,18720,fossil0035,fossil_Buenos_Aires_Argentina
287, -34.861, -58.699,2022-09-14T18,19045,fossil0035,fossil_Buenos_Aires_Argentina
288, -34.758, -58.523,2022-10-28T17,19726,fossil0035,fossil_Buenos_Aires_Argentina
